Tahun,Bulan,Tanggal,Jam,O3_Concentration_ppb,(%) O3_Concentration_ppb,PGA_Gain,(%) PGA_Gain,Instrument_Gain,(%) Instrument_Gain,Lamp_Current_mA,(%) Lamp_Current_mA,Gas_Pressure_torr,(%) Gas_Pressure_torr,Ambient_Pressure_torr,(%) Ambient_Pressure_torr,Chassis_Temp_C,(%) Chassis_Temp_C,Lamp_Temp_C,(%) Lamp_Temp_C,Status_Code,(%) Status_Code,Operation_State,(%) Operation_State,Units_Code,(%) Units_Code,Filter_Type,(%) Filter_Type
2024,7,21,5,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,21,6,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,21,7,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,21,8,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,21,9,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,21,10,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,21,11,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,21,12,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,21,13,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,21,14,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,21,15,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,21,16,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,21,17,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,21,18,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,21,19,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,21,20,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,21,21,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,21,22,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,21,23,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,22,0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,22,1,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,22,2,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,22,3,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,22,4,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,22,5,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,22,6,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,22,7,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,22,8,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,22,9,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,22,10,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,22,11,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,22,12,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,22,13,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,22,14,-9999.0,26.6667,65.38,83.3333,1.2555,83.3333,9.8498,83.3333,743.864,83.3333,761.9914,83.3333,29.891,83.3333,49.4129,83.3333,18370.42,83.3333,14.06,83.3333,1.0,83.3333,1.0,83.3333
2024,7,22,15,-9999.0,0.0,99.2,100.0,1.2555,100.0,9.8581,100.0,743.8626,100.0,761.3163,100.0,31.2725,100.0,50.0027,100.0,2.0,100.0,4.2167,100.0,1.0,100.0,1.0,100.0
2024,7,22,16,-9999.0,0.0,98.1333,100.0,1.2555,100.0,9.859,100.0,743.2096,100.0,760.6484,100.0,31.2615,100.0,50.0018,100.0,2.0,100.0,3.3833,100.0,1.0,100.0,1.0,100.0
2024,7,22,17,-9999.0,0.0,64.0,100.0,1.2555,100.0,9.8487,100.0,742.7867,100.0,760.2538,100.0,31.3675,100.0,50.0012,100.0,2.0,100.0,2.9,100.0,1.0,100.0,1.0,100.0
2024,7,22,18,-9999.0,0.0,64.0,60.0,1.2555,60.0,9.8507,60.0,742.732,60.0,760.185,60.0,31.3703,60.0,49.9983,60.0,913.1111,60.0,4.25,60.0,1.0,60.0,1.0,60.0
2024,7,22,19,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,22,20,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,22,21,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,22,22,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,22,23,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,23,0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,23,1,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,23,2,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,23,3,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,23,4,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,23,5,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,23,6,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,23,7,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,23,8,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,23,9,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,23,10,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,23,11,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,23,12,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,23,13,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,23,14,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0
2024,7,23,15,-9999.0,3.3333,-9999.0,10.0,-9999.0,10.0,-9999.0,10.0,-9999.0,10.0,-9999.0,10.0,-9999.0,10.0,-9999.0,10.0,-9999.0,10.0,-9999.0,10.0,-9999.0,10.0,-9999.0,10.0
2024,7,23,16,16.2945,96.6667,85.3333,100.0,1.2555,100.0,9.8496,100.0,742.5402,100.0,760.153,100.0,30.7618,100.0,50.0881,100.0,32802.2167,100.0,8.05,100.0,1.0,100.0,1.0,100.0
2024,7,23,17,15.3235,96.6667,128.0,100.0,1.2555,100.0,9.8623,100.0,742.4359,100.0,759.87,100.0,31.2815,100.0,50.0008,100.0,32802.0,100.0,4.4,100.0,1.0,100.0,1.0,100.0
2024,7,23,18,13.4202,96.6667,128.0,100.0,1.2555,100.0,9.861,100.0,742.2159,100.0,759.6076,100.0,31.4038,100.0,50.0003,100.0,32802.0,100.0,4.1167,100.0,1.0,100.0,1.0,100.0
2024,7,23,19,10.6119,100.0,128.0,100.0,1.2555,100.0,9.8607,100.0,742.293,100.0,759.6599,100.0,31.6368,100.0,50.0005,100.0,32802.0,100.0,3.6833,100.0,1.0,100.0,1.0,100.0
2024,7,23,20,12.6275,100.0,128.0,100.0,1.2555,100.0,9.8614,100.0,742.6609,100.0,760.0645,100.0,31.6648,100.0,49.9996,100.0,32802.0,100.0,3.0833,100.0,1.0,100.0,1.0,100.0
2024,7,23,21,24.7772,96.6667,128.0,100.0,1.2555,100.0,9.8629,100.0,742.9707,100.0,760.417,100.0,31.2892,100.0,49.9985,100.0,32802.0,100.0,2.9,100.0,1.0,100.0,1.0,100.0
2024,7,23,22,26.163,100.0,128.0,100.0,1.2555,100.0,9.8633,100.0,743.4143,100.0,760.8075,100.0,31.5105,100.0,50.0007,100.0,32802.0,100.0,3.6333,100.0,1.0,100.0,1.0,100.0
2024,7,23,23,31.984,100.0,128.0,100.0,1.2555,100.0,9.8619,100.0,744.0182,100.0,761.4261,100.0,31.3058,100.0,50.0014,100.0,32802.0,100.0,4.35,100.0,1.0,100.0,1.0,100.0
2024,7,24,0,38.6679,85.0,128.0,100.0,1.2555,100.0,9.8619,100.0,744.1419,100.0,761.5521,100.0,30.9145,100.0,49.9979,100.0,32802.0,100.0,4.1333,100.0,1.0,100.0,1.0,100.0
2024,7,24,1,37.8833,48.3333,128.0,100.0,1.2555,100.0,9.8616,100.0,744.0281,100.0,761.4288,100.0,30.8562,100.0,49.9987,100.0,32802.0,100.0,3.4333,100.0,1.0,100.0,1.0,100.0
2024,7,24,2,-9999.0,0.0,128.0,100.0,1.2555,100.0,9.8629,100.0,743.966,100.0,761.3886,100.0,30.5742,100.0,49.9986,100.0,32802.0,100.0,3.0333,100.0,1.0,100.0,1.0,100.0
2024,7,24,3,-9999.0,0.0,128.0,100.0,1.2555,100.0,9.8636,100.0,743.7915,100.0,761.2132,100.0,30.384,100.0,50.0001,100.0,32802.0,100.0,2.9,100.0,1.0,100.0,1.0,100.0
2024,7,24,4,38.9015,60.0,128.0,100.0,1.2555,100.0,9.8633,100.0,743.5394,100.0,760.9336,100.0,30.3158,100.0,49.9996,100.0,32802.0,100.0,3.9833,100.0,1.0,100.0,1.0,100.0
2024,7,24,5,37.6873,100.0,128.0,100.0,1.2555,100.0,9.8616,100.0,743.1363,100.0,760.5187,100.0,30.273,100.0,49.9996,100.0,32802.0,100.0,4.3,100.0,1.0,100.0,1.0,100.0
2024,7,24,6,36.3581,95.0,128.0,100.0,1.2555,100.0,9.861,100.0,742.9966,100.0,760.3532,100.0,30.2402,100.0,49.9992,100.0,32802.0,100.0,4.1333,100.0,1.0,100.0,1.0,100.0
2024,7,24,7,35.4838,98.3333,128.0,100.0,1.2555,100.0,9.8609,100.0,743.1328,100.0,760.5247,100.0,30.1628,100.0,50.0013,100.0,32802.0,100.0,3.1833,100.0,1.0,100.0,1.0,100.0
2024,7,24,8,33.8187,96.6667,128.0,100.0,1.2555,100.0,9.8623,100.0,743.2659,100.0,760.6534,100.0,30.1445,100.0,49.9991,100.0,32802.0,100.0,2.9833,100.0,1.0,100.0,1.0,100.0
2024,7,24,9,33.6692,100.0,128.0,100.0,1.2555,100.0,9.863,100.0,743.5233,100.0,760.9164,100.0,30.1388,100.0,49.9998,100.0,32802.0,100.0,2.9,100.0,1.0,100.0,1.0,100.0
2024,7,24,10,32.6889,98.3333,128.0,100.0,1.2555,100.0,9.8624,100.0,743.8796,100.0,761.2607,100.0,30.0928,100.0,50.0013,100.0,32802.0,100.0,4.3333,100.0,1.0,100.0,1.0,100.0
2024,7,24,11,31.1462,100.0,128.0,100.0,1.2555,100.0,9.8606,100.0,743.9921,100.0,761.3478,100.0,30.0412,100.0,50.0005,100.0,32802.0,100.0,4.25,100.0,1.0,100.0,1.0,100.0
2024,7,24,12,24.0104,88.3333,128.0,100.0,1.2555,100.0,9.8605,100.0,743.6609,100.0,760.9642,100.0,30.6855,100.0,50.0013,100.0,32802.0,100.0,4.05,100.0,1.0,100.0,1.0,100.0
2024,7,24,13,20.2983,55.0,128.0,100.0,1.2555,100.0,9.8599,100.0,743.071,100.0,760.3888,100.0,31.24,100.0,49.9989,100.0,32802.0,100.0,3.0167,100.0,1.0,100.0,1.0,100.0
2024,7,24,14,17.1093,90.0,128.0,100.0,1.2555,100.0,9.8616,100.0,742.4952,100.0,759.8169,100.0,31.1012,100.0,49.9993,100.0,32802.0,100.0,2.9333,100.0,1.0,100.0,1.0,100.0
2024,7,24,15,9.7337,95.0,128.0,100.0,1.2555,100.0,9.8611,100.0,741.8309,100.0,759.1103,100.0,31.4018,100.0,50.0005,100.0,32802.0,100.0,3.25,100.0,1.0,100.0,1.0,100.0
2024,7,24,16,8.499,100.0,128.0,100.0,1.2555,100.0,9.8598,100.0,741.2284,100.0,758.4954,100.0,31.3315,100.0,50.0017,100.0,32802.0,100.0,4.3167,100.0,1.0,100.0,1.0,100.0
2024,7,24,17,8.3285,100.0,128.0,100.0,1.2555,100.0,9.8591,100.0,740.8514,100.0,758.1056,100.0,31.3333,100.0,49.9974,100.0,32802.0,100.0,4.1,100.0,1.0,100.0,1.0,100.0
2024,7,24,18,8.6208,88.3333,128.0,100.0,1.2555,100.0,9.8593,100.0,740.6561,100.0,757.9173,100.0,31.1567,100.0,50.0002,100.0,32802.0,100.0,3.8,100.0,1.0,100.0,1.0,100.0
2024,7,24,19,8.0423,100.0,128.0,100.0,1.2555,100.0,9.8601,100.0,740.7811,100.0,758.0396,100.0,31.1863,100.0,50.0029,100.0,32802.0,100.0,2.9833,100.0,1.0,100.0,1.0,100.0
2024,7,24,20,8.8236,100.0,128.0,100.0,1.2555,100.0,9.8607,100.0,740.9288,100.0,758.1964,100.0,31.164,100.0,50.0034,100.0,32802.0,100.0,2.9333,100.0,1.0,100.0,1.0,100.0
2024,7,24,21,15.6225,95.0,128.0,100.0,1.2555,100.0,9.8609,100.0,741.2069,100.0,758.4601,100.0,32.3568,100.0,50.0042,100.0,32802.0,100.0,3.6,100.0,1.0,100.0,1.0,100.0
2024,7,24,22,22.5548,100.0,128.0,100.0,1.2555,100.0,9.8592,100.0,741.7259,100.0,758.9715,100.0,33.2628,100.0,50.0008,100.0,32802.0,100.0,4.2667,100.0,1.0,100.0,1.0,100.0
2024,7,24,23,28.2559,98.3333,128.0,100.0,1.2555,100.0,9.8592,100.0,742.2676,100.0,759.5121,100.0,33.7048,100.0,50.0013,100.0,32802.0,100.0,4.1,100.0,1.0,100.0,1.0,100.0
2024,7,25,0,32.0199,100.0,128.0,100.0,1.2555,100.0,9.859,100.0,742.5919,100.0,759.8576,100.0,33.8422,100.0,50.0002,100.0,32802.0,100.0,3.55,100.0,1.0,100.0,1.0,100.0
2024,7,25,1,34.1875,100.0,128.0,100.0,1.2555,100.0,9.8603,100.0,742.6884,100.0,759.9817,100.0,33.6025,100.0,50.0001,100.0,32802.0,100.0,3.0167,100.0,1.0,100.0,1.0,100.0
2024,7,25,2,36.6462,95.0,128.0,100.0,1.2555,100.0,9.8617,100.0,742.7199,100.0,760.0076,100.0,33.686,100.0,49.9999,100.0,32802.0,100.0,2.8167,100.0,1.0,100.0,1.0,100.0
2024,7,25,3,38.3463,100.0,128.0,100.0,1.2555,100.0,9.8617,100.0,742.5837,100.0,759.8526,100.0,33.7927,100.0,49.9999,100.0,32802.0,100.0,3.9667,100.0,1.0,100.0,1.0,100.0
2024,7,25,4,39.7119,41.6667,128.0,100.0,1.2555,100.0,9.8604,100.0,742.3098,100.0,759.5732,100.0,33.8942,100.0,50.0002,100.0,32802.0,100.0,4.3,100.0,1.0,100.0,1.0,100.0
2024,7,25,5,-9999.0,0.0,128.0,100.0,1.2555,100.0,9.8596,100.0,742.0447,100.0,759.3161,100.0,33.9908,100.0,50.0,100.0,32802.0,100.0,4.1167,100.0,1.0,100.0,1.0,100.0
2024,7,25,6,-9999.0,0.0,128.0,100.0,1.2555,100.0,9.8596,100.0,742.0774,100.0,759.3521,100.0,34.046,100.0,50.0008,100.0,32802.0,100.0,3.1833,100.0,1.0,100.0,1.0,100.0
2024,7,25,7,-9999.0,0.0,128.0,100.0,1.2555,100.0,9.8614,100.0,741.9723,100.0,759.2511,100.0,34.113,100.0,50.0008,100.0,32802.0,100.0,2.9833,100.0,1.0,100.0,1.0,100.0
2024,7,25,8,-9999.0,0.0,128.0,100.0,1.2555,100.0,9.8622,100.0,742.174,100.0,759.4448,100.0,34.1893,100.0,49.9997,100.0,32802.0,100.0,2.9,100.0,1.0,100.0,1.0,100.0
2024,7,25,9,-9999.0,0.0,128.0,100.0,1.2555,100.0,9.8616,100.0,742.4908,100.0,759.7785,100.0,34.2443,100.0,49.9999,100.0,32802.0,100.0,4.3333,100.0,1.0,100.0,1.0,100.0
2024,7,25,10,-9999.0,25.0,128.0,100.0,1.2555,100.0,9.8598,100.0,742.7035,100.0,760.0178,100.0,33.6652,100.0,49.9986,100.0,24602.0,100.0,3.95,100.0,1.0,100.0,1.0,100.0
2024,7,25,11,7.2702,48.3333,128.0,100.0,1.2555,100.0,9.8591,100.0,742.5616,100.0,759.8987,100.0,33.0247,100.0,50.0015,100.0,16948.6667,100.0,4.0833,100.0,1.0,100.0,1.0,100.0
2024,7,25,12,12.8603,95.0,128.0,100.0,1.2555,100.0,9.8584,100.0,742.0669,100.0,759.4473,100.0,32.2582,100.0,49.996,100.0,10935.3333,100.0,3.3667,100.0,1.0,100.0,1.0,100.0
2024,7,25,13,15.9932,95.0,128.0,100.0,1.2555,100.0,9.8597,100.0,741.5288,100.0,758.8924,100.0,31.5767,100.0,49.9994,100.0,2.0,100.0,3.2333,100.0,1.0,100.0,1.0,100.0
2024,7,25,14,31.4437,91.6667,128.0,100.0,1.2555,100.0,9.8627,100.0,740.6236,100.0,757.9528,100.0,31.348,100.0,50.0026,100.0,2.0,100.0,2.8167,100.0,1.0,100.0,1.0,100.0
2024,7,25,15,22.1958,100.0,128.0,100.0,1.2555,100.0,9.8611,100.0,740.6792,100.0,758.0023,100.0,31.497,100.0,49.9995,100.0,2.0,100.0,4.2,100.0,1.0,100.0,1.0,100.0
2024,7,25,16,26.8959,98.3333,128.0,100.0,1.2555,100.0,9.8598,100.0,740.9329,100.0,758.2378,100.0,31.516,100.0,49.9993,100.0,2.0,100.0,4.2667,100.0,1.0,100.0,1.0,100.0
2024,7,25,17,37.2644,96.6667,128.0,98.3333,1.2555,98.3333,9.8606,98.3333,741.1262,98.3333,758.4692,98.3333,31.4703,98.3333,50.0043,98.3333,2.0,98.3333,4.0678,98.3333,1.0,98.3333,1.0,98.3333
2024,7,25,18,36.808,100.0,128.0,100.0,1.2555,100.0,9.8601,100.0,741.452,100.0,758.7731,100.0,32.7752,100.0,50.0016,100.0,2.0,100.0,3.0167,100.0,1.0,100.0,1.0,100.0
2024,7,25,19,38.2592,100.0,128.0,100.0,1.2555,100.0,9.8612,100.0,742.0425,100.0,759.3844,100.0,33.2997,100.0,50.0007,100.0,2.0,100.0,2.95,100.0,1.0,100.0,1.0,100.0
2024,7,25,20,39.0751,100.0,128.0,100.0,1.2555,100.0,9.8621,100.0,742.6873,100.0,760.0163,100.0,33.595,100.0,50.0015,100.0,2.0,100.0,3.05,100.0,1.0,100.0,1.0,100.0
2024,7,25,21,39.5991,56.6667,128.0,100.0,1.2555,100.0,9.8615,100.0,742.9013,100.0,760.2174,100.0,33.7392,100.0,50.0006,100.0,2.0,100.0,4.3333,100.0,1.0,100.0,1.0,100.0
